user_id,action,action_start,answer
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,vehicle_type,2025-04-27 23:44:02.419794,Truck
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,make,2025-04-27 23:44:11.419794,Harley-Davidson
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,year,2025-04-27 23:44:19.419794,2023
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,mileage,2025-04-27 23:44:28.419794,143758
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,truck_type,2025-04-27 23:44:35.419794,Light-duty
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,truck_usage,2025-04-27 23:44:45.419794,Heavy-duty
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,condition,2025-04-27 23:44:52.419794,Good
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,email,2025-04-27 23:45:01.419794,user2514@example.com
a5bb1eef-62d8-458c-8ec7-4b50fd14c71c,data_posted,2025-04-27 23:45:10.419794,true
3eeab006-f709-4119-997c-4a8dd66d1783,postal_code,2025-04-27 23:43:54.419794,70413
3eeab006-f709-4119-997c-4a8dd66d1783,vehicle_type,2025-04-27 23:43:59.419794,Motorcycle
3eeab006-f709-4119-997c-4a8dd66d1783,make,2025-04-27 23:44:04.419794,Ford
3eeab006-f709-4119-997c-4a8dd66d1783,year,2025-04-27 23:44:10.419794,2015
3eeab006-f709-4119-997c-4a8dd66d1783,mileage,2025-04-27 23:44:15.419794,171577
3eeab006-f709-4119-997c-4a8dd66d1783,motorcycle_style,2025-04-27 23:44:25.419794,Touring
dc00c49c-74db-4ce8-ae1a-60f53e47ee18,postal_code,2025-04-27 23:43:54.419794,31677
dc00c49c-74db-4ce8-ae1a-60f53e47ee18,vehicle_type,2025-04-27 23:44:04.419794,Car
dc00c49c-74db-4ce8-ae1a-60f53e47ee18,make,2025-04-27 23:44:13.419794,Ford
dc00c49c-74db-4ce8-ae1a-60f53e47ee18,year,2025-04-27 23:44:22.419794,1996
dc00c49c-74db-4ce8-ae1a-60f53e47ee18,mileage,2025-04-27 23:44:28.419794,32728
dc00c49c-74db-4ce8-ae1a-60f53e47ee18,model,2025-04-27 23:44:35.419794,Model Z
dc00c49c-74db-4ce8-ae1a-60f53e47ee18,fuel_type,2025-04-27 23:44:44.419794,Diesel
1f17a208-6675-467e-803b-7ebc1ae9d108,postal_code,2025-04-27 23:43:54.419794,70528
1f17a208-6675-467e-803b-7ebc1ae9d108,vehicle_type,2025-04-27 23:43:59.419794,Bike
1f17a208-6675-467e-803b-7ebc1ae9d108,make,2025-04-27 23:44:08.419794,Trek
1f17a208-6675-467e-803b-7ebc1ae9d108,year,2025-04-27 23:44:15.419794,2021
1f17a208-6675-467e-803b-7ebc1ae9d108,mileage,2025-04-27 23:44:25.419794,93142
1f17a208-6675-467e-803b-7ebc1ae9d108,bike_type,2025-04-27 23:44:32.419794,Electric Bike
1f17a208-6675-467e-803b-7ebc1ae9d108,bike_range,2025-04-27 23:44:37.419794,75
1f17a208-6675-467e-803b-7ebc1ae9d108,bike_repairs,2025-04-27 23:44:47.419794,Yes
d23c7932-2424-427f-b543-b06d4cb6a909,postal_code,2025-04-27 23:43:54.419794,55750
d23c7932-2424-427f-b543-b06d4cb6a909,vehicle_type,2025-04-27 23:44:04.419794,Motorcycle
d23c7932-2424-427f-b543-b06d4cb6a909,make,2025-04-27 23:44:11.419794,Specialized
d23c7932-2424-427f-b543-b06d4cb6a909,year,2025-04-27 23:44:21.419794,2011
d23c7932-2424-427f-b543-b06d4cb6a909,mileage,2025-04-27 23:44:31.419794,1776
d23c7932-2424-427f-b543-b06d4cb6a909,motorcycle_style,2025-04-27 23:44:37.419794,Cruiser
d23c7932-2424-427f-b543-b06d4cb6a909,repairs_accidents,2025-04-27 23:44:46.419794,No
d23c7932-2424-427f-b543-b06d4cb6a909,motorcycle_power,2025-04-27 23:44:56.419794,Electric
d23c7932-2424-427f-b543-b06d4cb6a909,battery_health,2025-04-27 23:45:01.419794,Good
d23c7932-2424-427f-b543-b06d4cb6a909,condition,2025-04-27 23:45:07.419794,Fair
d23c7932-2424-427f-b543-b06d4cb6a909,email,2025-04-27 23:45:15.419794,user2757@example.com
d23c7932-2424-427f-b543-b06d4cb6a909,data_posted,2025-04-27 23:45:25.419794,true
998e6d22-3e79-404a-8f09-d466667ad98c,postal_code,2025-04-27 23:43:54.419794,78433
998e6d22-3e79-404a-8f09-d466667ad98c,vehicle_type,2025-04-27 23:44:04.419794,Bike
998e6d22-3e79-404a-8f09-d466667ad98c,make,2025-04-27 23:44:13.419794,Harley-Davidson
998e6d22-3e79-404a-8f09-d466667ad98c,year,2025-04-27 23:44:22.419794,1998
998e6d22-3e79-404a-8f09-d466667ad98c,mileage,2025-04-27 23:44:31.419794,164856
998e6d22-3e79-404a-8f09-d466667ad98c,bike_type,2025-04-27 23:44:37.419794,Hybrid
998e6d22-3e79-404a-8f09-d466667ad98c,bike_repairs,2025-04-27 23:44:43.419794,No
998e6d22-3e79-404a-8f09-d466667ad98c,condition,2025-04-27 23:44:49.419794,Excellent
998e6d22-3e79-404a-8f09-d466667ad98c,email,2025-04-27 23:44:55.419794,user7205@example.com
998e6d22-3e79-404a-8f09-d466667ad98c,data_posted,2025-04-27 23:45:01.419794,true
cfff4303-4bc8-488f-929e-58cc24e96a1d,postal_code,2025-04-27 23:43:54.419794,30066
cfff4303-4bc8-488f-929e-58cc24e96a1d,vehicle_type,2025-04-27 23:44:00.419794,Motorcycle
cfff4303-4bc8-488f-929e-58cc24e96a1d,make,2025-04-27 23:44:10.419794,BMW
cfff4303-4bc8-488f-929e-58cc24e96a1d,year,2025-04-27 23:44:19.419794,2002
cfff4303-4bc8-488f-929e-58cc24e96a1d,mileage,2025-04-27 23:44:29.419794,166027
cfff4303-4bc8-488f-929e-58cc24e96a1d,motorcycle_style,2025-04-27 23:44:38.419794,Touring
cfff4303-4bc8-488f-929e-58cc24e96a1d,repairs_accidents,2025-04-27 23:44:43.419794,No
cfff4303-4bc8-488f-929e-58cc24e96a1d,motorcycle_power,2025-04-27 23:44:49.419794,Gas
e888408f-12db-47d9-9f14-c1a1bbdba64f,postal_code,2025-04-27 23:43:54.419794,34153
e888408f-12db-47d9-9f14-c1a1bbdba64f,vehicle_type,2025-04-27 23:44:01.419794,Truck
e888408f-12db-47d9-9f14-c1a1bbdba64f,make,2025-04-27 23:44:09.419794,Harley-Davidson
e888408f-12db-47d9-9f14-c1a1bbdba64f,year,2025-04-27 23:44:19.419794,1990
e888408f-12db-47d9-9f14-c1a1bbdba64f,mileage,2025-04-27 23:44:24.419794,147253
e888408f-12db-47d9-9f14-c1a1bbdba64f,truck_type,2025-04-27 23:44:30.419794,Commercial
e888408f-12db-47d9-9f14-c1a1bbdba64f,truck_usage,2025-04-27 23:44:36.419794,Personal
e888408f-12db-47d9-9f14-c1a1bbdba64f,condition,2025-04-27 23:44:46.419794,Fair
4e02db4e-a29d-41fd-b6c7-2e1d35b54ada,postal_code,2025-04-27 23:43:54.419794,97936
4e02db4e-a29d-41fd-b6c7-2e1d35b54ada,vehicle_type,2025-04-27 23:44:02.419794,Truck
4e02db4e-a29d-41fd-b6c7-2e1d35b54ada,make,2025-04-27 23:44:11.419794,Honda
8a96e56d-8b65-4c7b-9d03-89533f6bffe0,postal_code,2025-04-27 23:43:54.419794,92227
8a96e56d-8b65-4c7b-9d03-89533f6bffe0,vehicle_type,2025-04-27 23:44:04.419794,Bike
8a96e56d-8b65-4c7b-9d03-89533f6bffe0,make,2025-04-27 23:44:11.419794,BMW
892b0a99-699a-4c56-b470-18c9aac33a1e,postal_code,2025-04-27 23:43:54.419794,46448
653a04a7-b2f2-48a5-a9f4-e62013afacb7,postal_code,2025-04-27 23:43:54.419794,87982
653a04a7-b2f2-48a5-a9f4-e62013afacb7,vehicle_type,2025-04-27 23:44:00.419794,Motorcycle
653a04a7-b2f2-48a5-a9f4-e62013afacb7,make,2025-04-27 23:44:09.419794,Specialized
653a04a7-b2f2-48a5-a9f4-e62013afacb7,year,2025-04-27 23:44:14.419794,2014
a43529ab-50f8-43ec-95b4-6169376d1a0d,postal_code,2025-04-27 23:43:54.419794,16871
a43529ab-50f8-43ec-95b4-6169376d1a0d,vehicle_type,2025-04-27 23:44:00.419794,Motorcycle
a43529ab-50f8-43ec-95b4-6169376d1a0d,make,2025-04-27 23:44:07.419794,Ford
a43529ab-50f8-43ec-95b4-6169376d1a0d,year,2025-04-27 23:44:17.419794,1997
a43529ab-50f8-43ec-95b4-6169376d1a0d,mileage,2025-04-27 23:44:26.419794,148883
a43529ab-50f8-43ec-95b4-6169376d1a0d,motorcycle_style,2025-04-27 23:44:31.419794,Touring
ec4b9037-382d-44ab-9b2a-96efa88b0300,postal_code,2025-04-27 23:43:54.419794,86347
ec4b9037-382d-44ab-9b2a-96efa88b0300,vehicle_type,2025-04-27 23:44:03.419794,Bike
ec4b9037-382d-44ab-9b2a-96efa88b0300,make,2025-04-27 23:44:08.419794,Trek
ec4b9037-382d-44ab-9b2a-96efa88b0300,year,2025-04-27 23:44:14.419794,1996
ec4b9037-382d-44ab-9b2a-96efa88b0300,mileage,2025-04-27 23:44:24.419794,64173
ec4b9037-382d-44ab-9b2a-96efa88b0300,bike_type,2025-04-27 23:44:31.419794,Mountain
ec4b9037-382d-44ab-9b2a-96efa88b0300,bike_repairs,2025-04-27 23:44:36.419794,No
81ec6c0b-da7e-40bb-a021-b94967d7fc2f,postal_code,2025-04-27 23:43:54.419794,35552
81ec6c0b-da7e-40bb-a021-b94967d7fc2f,vehicle_type,2025-04-27 23:43:59.419794,Motorcycle
81ec6c0b-da7e-40bb-a021-b94967d7fc2f,make,2025-04-27 23:44:08.419794,Ford
81ec6c0b-da7e-40bb-a021-b94967d7fc2f,year,2025-04-27 23:44:17.419794,2000
47918af6-4095-4807-977f-5cc08a594cb0,postal_code,2025-04-27 23:43:54.419794,35229
47918af6-4095-4807-977f-5cc08a594cb0,vehicle_type,2025-04-27 23:44:01.419794,Car
47918af6-4095-4807-977f-5cc08a594cb0,make,2025-04-27 23:44:08.419794,Toyota
47918af6-4095-4807-977f-5cc08a594cb0,year,2025-04-27 23:44:17.419794,2017
30e4cd65-3a39-4a20-829f-e869a78e6b0c,postal_code,2025-04-27 23:43:54.419794,12445
30e4cd65-3a39-4a20-829f-e869a78e6b0c,vehicle_type,2025-04-27 23:44:04.419794,Motorcycle
30e4cd65-3a39-4a20-829f-e869a78e6b0c,make,2025-04-27 23:44:09.419794,Ford
30e4cd65-3a39-4a20-829f-e869a78e6b0c,year,2025-04-27 23:44:16.419794,2004
30e4cd65-3a39-4a20-829f-e869a78e6b0c,mileage,2025-04-27 23:44:26.419794,13973
30e4cd65-3a39-4a20-829f-e869a78e6b0c,motorcycle_style,2025-04-27 23:44:31.419794,Touring
30e4cd65-3a39-4a20-829f-e869a78e6b0c,repairs_accidents,2025-04-27 23:44:41.419794,No
30e4cd65-3a39-4a20-829f-e869a78e6b0c,motorcycle_power,2025-04-27 23:44:50.419794,Electric
30e4cd65-3a39-4a20-829f-e869a78e6b0c,battery_health,2025-04-27 23:45:00.419794,Average
5c36a2f7-7ba3-477a-a5c3-dbd32c5cb769,postal_code,2025-04-27 23:43:54.419794,80153
5c36a2f7-7ba3-477a-a5c3-dbd32c5cb769,vehicle_type,2025-04-27 23:44:01.419794,Truck
b6078c00-af87-4d31-aee1-749e949e14dd,postal_code,2025-04-27 23:43:54.419794,35372
b6078c00-af87-4d31-aee1-749e949e14dd,vehicle_type,2025-04-27 23:44:00.419794,Car
b6078c00-af87-4d31-aee1-749e949e14dd,make,2025-04-27 23:44:06.419794,Harley-Davidson
b6078c00-af87-4d31-aee1-749e949e14dd,year,2025-04-27 23:44:16.419794,2018
b6078c00-af87-4d31-aee1-749e949e14dd,mileage,2025-04-27 23:44:24.419794,43121
b6078c00-af87-4d31-aee1-749e949e14dd,model,2025-04-27 23:44:31.419794,Model S
676fe50e-4ac9-4084-909d-e2d9a0e80c57,postal_code,2025-04-27 23:43:54.419794,47074
676fe50e-4ac9-4084-909d-e2d9a0e80c57,vehicle_type,2025-04-27 23:44:02.419794,Motorcycle
676fe50e-4ac9-4084-909d-e2d9a0e80c57,make,2025-04-27 23:44:09.419794,Trek
676fe50e-4ac9-4084-909d-e2d9a0e80c57,year,2025-04-27 23:44:15.419794,2007
450b44df-30c3-4beb-8143-852164657d29,postal_code,2025-04-27 23:43:54.419794,94747
450b44df-30c3-4beb-8143-852164657d29,vehicle_type,2025-04-27 23:43:59.419794,Car
450b44df-30c3-4beb-8143-852164657d29,make,2025-04-27 23:44:04.419794,Trek
450b44df-30c3-4beb-8143-852164657d29,year,2025-04-27 23:44:12.419794,1996
450b44df-30c3-4beb-8143-852164657d29,mileage,2025-04-27 23:44:20.419794,189804
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,postal_code,2025-04-27 23:43:54.419794,40350
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,vehicle_type,2025-04-27 23:43:59.419794,Truck
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,make,2025-04-27 23:44:08.419794,Specialized
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,year,2025-04-27 23:44:14.419794,2019
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,mileage,2025-04-27 23:44:21.419794,157354
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,truck_type,2025-04-27 23:44:26.419794,Commercial
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,truck_usage,2025-04-27 23:44:31.419794,Heavy-duty
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,condition,2025-04-27 23:44:36.419794,Needs repair
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,email,2025-04-27 23:44:44.419794,user9196@example.com
d5ac1d72-a0ed-4942-b6b1-af5063d638d6,data_posted,2025-04-27 23:44:50.419794,true
2b80f323-7375-4b07-83c1-afaab3b04de9,postal_code,2025-04-27 23:43:54.419794,98892
2b80f323-7375-4b07-83c1-afaab3b04de9,vehicle_type,2025-04-27 23:44:00.419794,Bike
2b80f323-7375-4b07-83c1-afaab3b04de9,make,2025-04-27 23:44:07.419794,Harley-Davidson
2b80f323-7375-4b07-83c1-afaab3b04de9,year,2025-04-27 23:44:14.419794,2021
2b80f323-7375-4b07-83c1-afaab3b04de9,mileage,2025-04-27 23:44:22.419794,138881
2b80f323-7375-4b07-83c1-afaab3b04de9,bike_type,2025-04-27 23:44:30.419794,Road
e1d29228-244e-4753-b556-b3945d0fab2c,postal_code,2025-04-27 23:43:54.419794,16081
e1d29228-244e-4753-b556-b3945d0fab2c,vehicle_type,2025-04-27 23:43:59.419794,Motorcycle
c0981d8a-76e8-41e2-a651-57c37e14af1a,postal_code,2025-04-27 23:43:54.419794,30256
30b8390d-c1bb-40dd-97da-7abc58567c3a,postal_code,2025-04-27 23:43:54.419794,89503
30b8390d-c1bb-40dd-97da-7abc58567c3a,vehicle_type,2025-04-27 23:44:01.419794,Bike
30b8390d-c1bb-40dd-97da-7abc58567c3a,make,2025-04-27 23:44:11.419794,Honda
2ae0f173-04a7-46bb-9aa9-669a22377c89,postal_code,2025-04-27 23:43:54.419794,13749
2ae0f173-04a7-46bb-9aa9-669a22377c89,vehicle_type,2025-04-27 23:43:59.419794,Truck
2ae0f173-04a7-46bb-9aa9-669a22377c89,make,2025-04-27 23:44:09.419794,BMW
c52aaf98-72c9-473b-9785-ac7db535110d,postal_code,2025-04-27 23:43:54.419794,17421
c52aaf98-72c9-473b-9785-ac7db535110d,vehicle_type,2025-04-27 23:44:00.419794,Car
c52aaf98-72c9-473b-9785-ac7db535110d,make,2025-04-27 23:44:07.419794,Honda
c52aaf98-72c9-473b-9785-ac7db535110d,year,2025-04-27 23:44:17.419794,2010
c52aaf98-72c9-473b-9785-ac7db535110d,mileage,2025-04-27 23:44:26.419794,38719
e05d5367-4db3-4d51-aab3-81547ea29190,postal_code,2025-04-27 23:43:54.419794,59630
e05d5367-4db3-4d51-aab3-81547ea29190,vehicle_type,2025-04-27 23:43:59.419794,Car
e05d5367-4db3-4d51-aab3-81547ea29190,make,2025-04-27 23:44:08.419794,Toyota
e05d5367-4db3-4d51-aab3-81547ea29190,year,2025-04-27 23:44:13.419794,2018
e05d5367-4db3-4d51-aab3-81547ea29190,mileage,2025-04-27 23:44:23.419794,150092
e05d5367-4db3-4d51-aab3-81547ea29190,model,2025-04-27 23:44:30.419794,Model X
e05d5367-4db3-4d51-aab3-81547ea29190,fuel_type,2025-04-27 23:44:35.419794,Hybrid
e05d5367-4db3-4d51-aab3-81547ea29190,battery_health,2025-04-27 23:44:45.419794,Good
b3d6c1ec-1952-4d25-b040-36351b851938,postal_code,2025-04-27 23:43:54.419794,98192
b3d6c1ec-1952-4d25-b040-36351b851938,vehicle_type,2025-04-27 23:44:00.419794,Truck
b3d6c1ec-1952-4d25-b040-36351b851938,make,2025-04-27 23:44:09.419794,Honda
b3d6c1ec-1952-4d25-b040-36351b851938,year,2025-04-27 23:44:18.419794,2021
b3d6c1ec-1952-4d25-b040-36351b851938,mileage,2025-04-27 23:44:24.419794,92063
b3d6c1ec-1952-4d25-b040-36351b851938,truck_type,2025-04-27 23:44:33.419794,Commercial
b3d6c1ec-1952-4d25-b040-36351b851938,truck_usage,2025-04-27 23:44:43.419794,Personal
4440eb9f-670a-413b-a7e2-8332bfa07446,postal_code,2025-04-27 23:43:54.419794,95568
4440eb9f-670a-413b-a7e2-8332bfa07446,vehicle_type,2025-04-27 23:44:01.419794,Motorcycle
4440eb9f-670a-413b-a7e2-8332bfa07446,make,2025-04-27 23:44:07.419794,Harley-Davidson
4440eb9f-670a-413b-a7e2-8332bfa07446,year,2025-04-27 23:44:13.419794,2006
4440eb9f-670a-413b-a7e2-8332bfa07446,mileage,2025-04-27 23:44:18.419794,33742
4440eb9f-670a-413b-a7e2-8332bfa07446,motorcycle_style,2025-04-27 23:44:27.419794,Off-road
4440eb9f-670a-413b-a7e2-8332bfa07446,repairs_accidents,2025-04-27 23:44:35.419794,Yes
4440eb9f-670a-413b-a7e2-8332bfa07446,motorcycle_power,2025-04-27 23:44:40.419794,Gas
007ff307-8e64-4703-9788-88609b226aaa,postal_code,2025-04-27 23:43:54.419794,97651
007ff307-8e64-4703-9788-88609b226aaa,vehicle_type,2025-04-27 23:44:04.419794,Bike
007ff307-8e64-4703-9788-88609b226aaa,make,2025-04-27 23:44:11.419794,Honda
007ff307-8e64-4703-9788-88609b226aaa,year,2025-04-27 23:44:21.419794,1999
84413190-d67f-4857-b299-90af00167813,postal_code,2025-04-27 23:43:54.419794,19593
84413190-d67f-4857-b299-90af00167813,vehicle_type,2025-04-27 23:44:00.419794,Bike
8cf0433f-6e0f-43b3-88c3-8f9a9542d664,postal_code,2025-04-27 23:43:54.419794,43833
8cf0433f-6e0f-43b3-88c3-8f9a9542d664,vehicle_type,2025-04-27 23:44:01.419794,Car
8cf0433f-6e0f-43b3-88c3-8f9a9542d664,make,2025-04-27 23:44:10.419794,Toyota
8cf0433f-6e0f-43b3-88c3-8f9a9542d664,year,2025-04-27 23:44:18.419794,1992
8cf0433f-6e0f-43b3-88c3-8f9a9542d664,mileage,2025-04-27 23:44:23.419794,126062
8cf0433f-6e0f-43b3-88c3-8f9a9542d664,model,2025-04-27 23:44:29.419794,Model Y
8cf0433f-6e0f-43b3-88c3-8f9a9542d664,fuel_type,2025-04-27 23:44:35.419794,Diesel
3b43e639-fd58-4ef2-890c-e4d0d661c15d,postal_code,2025-04-27 23:43:54.419794,95610
3b43e639-fd58-4ef2-890c-e4d0d661c15d,vehicle_type,2025-04-27 23:44:00.419794,Bike
3b43e639-fd58-4ef2-890c-e4d0d661c15d,make,2025-04-27 23:44:06.419794,Ford
3b43e639-fd58-4ef2-890c-e4d0d661c15d,year,2025-04-27 23:44:16.419794,2008
3b43e639-fd58-4ef2-890c-e4d0d661c15d,mileage,2025-04-27 23:44:22.419794,87784
3b43e639-fd58-4ef2-890c-e4d0d661c15d,bike_type,2025-04-27 23:44:31.419794,Hybrid
3b43e639-fd58-4ef2-890c-e4d0d661c15d,bike_repairs,2025-04-27 23:44:41.419794,No
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,postal_code,2025-04-27 23:43:54.419794,85578
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,vehicle_type,2025-04-27 23:44:00.419794,Motorcycle
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,make,2025-04-27 23:44:05.419794,Trek
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,year,2025-04-27 23:44:15.419794,2012
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,mileage,2025-04-27 23:44:21.419794,119770
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,motorcycle_style,2025-04-27 23:44:29.419794,Cruiser
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,repairs_accidents,2025-04-27 23:44:34.419794,Yes
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,motorcycle_power,2025-04-27 23:44:39.419794,Electric
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,battery_health,2025-04-27 23:44:49.419794,Good
bb99c7ac-d713-4969-b43c-cb980dcaf8eb,condition,2025-04-27 23:44:55.419794,Excellent
95016378-4f94-4346-baa9-300e508c28c2,postal_code,2025-04-27 23:43:54.419794,40069
6a9b4d1d-0a2e-478c-89e9-76cecbe0f07b,postal_code,2025-04-27 23:43:54.419794,84235
6a9b4d1d-0a2e-478c-89e9-76cecbe0f07b,vehicle_type,2025-04-27 23:44:03.419794,Truck
6a9b4d1d-0a2e-478c-89e9-76cecbe0f07b,make,2025-04-27 23:44:10.419794,Ford
6a9b4d1d-0a2e-478c-89e9-76cecbe0f07b,year,2025-04-27 23:44:20.419794,1990
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,postal_code,2025-04-27 23:43:54.419794,73626
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,vehicle_type,2025-04-27 23:43:59.419794,Bike
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,make,2025-04-27 23:44:07.419794,Honda
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,year,2025-04-27 23:44:13.419794,2004
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,mileage,2025-04-27 23:44:21.419794,165067
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,bike_type,2025-04-27 23:44:31.419794,Electric Bike
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,bike_range,2025-04-27 23:44:40.419794,81
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,bike_repairs,2025-04-27 23:44:48.419794,Yes
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,condition,2025-04-27 23:44:57.419794,Fair
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,email,2025-04-27 23:45:05.419794,user2490@example.com
e6d7c7f5-42dc-4f7a-8cbb-36d959a6a1ee,data_posted,2025-04-27 23:45:13.419794,true
e031e896-9916-4df1-a6e2-f89fecff7334,postal_code,2025-04-27 23:43:54.419794,50711
e031e896-9916-4df1-a6e2-f89fecff7334,vehicle_type,2025-04-27 23:44:03.419794,Motorcycle
e031e896-9916-4df1-a6e2-f89fecff7334,make,2025-04-27 23:44:13.419794,Honda
e031e896-9916-4df1-a6e2-f89fecff7334,year,2025-04-27 23:44:20.419794,2011
e031e896-9916-4df1-a6e2-f89fecff7334,mileage,2025-04-27 23:44:30.419794,5761
e031e896-9916-4df1-a6e2-f89fecff7334,motorcycle_style,2025-04-27 23:44:37.419794,Cruiser
e031e896-9916-4df1-a6e2-f89fecff7334,repairs_accidents,2025-04-27 23:44:44.419794,No
e031e896-9916-4df1-a6e2-f89fecff7334,motorcycle_power,2025-04-27 23:44:50.419794,Gas
e031e896-9916-4df1-a6e2-f89fecff7334,condition,2025-04-27 23:44:57.419794,Good
e031e896-9916-4df1-a6e2-f89fecff7334,email,2025-04-27 23:45:07.419794,user7272@example.com
e031e896-9916-4df1-a6e2-f89fecff7334,data_posted,2025-04-27 23:45:16.419794,true
278b2dca-ae3d-4d7d-aa2c-74336cc4ecc7,postal_code,2025-04-27 23:43:54.419794,68185
278b2dca-ae3d-4d7d-aa2c-74336cc4ecc7,vehicle_type,2025-04-27 23:43:59.419794,Bike
278b2dca-ae3d-4d7d-aa2c-74336cc4ecc7,make,2025-04-27 23:44:04.419794,Harley-Davidson
278b2dca-ae3d-4d7d-aa2c-74336cc4ecc7,year,2025-04-27 23:44:12.419794,1996
290ad2e4-a190-4f47-be1a-3bea6873075c,postal_code,2025-04-27 23:43:54.419794,17282
290ad2e4-a190-4f47-be1a-3bea6873075c,vehicle_type,2025-04-27 23:43:59.419794,Car
290ad2e4-a190-4f47-be1a-3bea6873075c,make,2025-04-27 23:44:05.419794,Specialized
290ad2e4-a190-4f47-be1a-3bea6873075c,year,2025-04-27 23:44:14.419794,1993
290ad2e4-a190-4f47-be1a-3bea6873075c,mileage,2025-04-27 23:44:20.419794,57017
7bc8b0f0-ac7f-4778-9b1d-064053bae37e,postal_code,2025-04-27 23:43:54.419794,63894
7bc8b0f0-ac7f-4778-9b1d-064053bae37e,vehicle_type,2025-04-27 23:44:02.419794,Car
7bc8b0f0-ac7f-4778-9b1d-064053bae37e,make,2025-04-27 23:44:11.419794,BMW
7bc8b0f0-ac7f-4778-9b1d-064053bae37e,year,2025-04-27 23:44:20.419794,2022
7bc8b0f0-ac7f-4778-9b1d-064053bae37e,mileage,2025-04-27 23:44:26.419794,6973
7bc8b0f0-ac7f-4778-9b1d-064053bae37e,model,2025-04-27 23:44:34.419794,Model Z
44ef1e24-0582-4ab9-8175-d247357b0995,postal_code,2025-04-27 23:43:54.419794,45563
44ef1e24-0582-4ab9-8175-d247357b0995,vehicle_type,2025-04-27 23:44:03.419794,Car
44ef1e24-0582-4ab9-8175-d247357b0995,make,2025-04-27 23:44:13.419794,Toyota
44ef1e24-0582-4ab9-8175-d247357b0995,year,2025-04-27 23:44:23.419794,1995
44ef1e24-0582-4ab9-8175-d247357b0995,mileage,2025-04-27 23:44:29.419794,111506
44ef1e24-0582-4ab9-8175-d247357b0995,model,2025-04-27 23:44:34.419794,Model S
44ef1e24-0582-4ab9-8175-d247357b0995,fuel_type,2025-04-27 23:44:44.419794,Hybrid
44ef1e24-0582-4ab9-8175-d247357b0995,battery_health,2025-04-27 23:44:53.419794,Good
44ef1e24-0582-4ab9-8175-d247357b0995,condition,2025-04-27 23:45:00.419794,Good
4d9f27dc-8322-4b57-ace2-454e1fe58ec3,postal_code,2025-04-27 23:43:54.419794,56201
4d9f27dc-8322-4b57-ace2-454e1fe58ec3,vehicle_type,2025-04-27 23:44:03.419794,Truck
4d9f27dc-8322-4b57-ace2-454e1fe58ec3,make,2025-04-27 23:44:08.419794,Specialized
4d9f27dc-8322-4b57-ace2-454e1fe58ec3,year,2025-04-27 23:44:14.419794,1999
4d9f27dc-8322-4b57-ace2-454e1fe58ec3,mileage,2025-04-27 23:44:23.419794,55665
9a454218-e21e-4645-983e-543031bf7b7e,postal_code,2025-04-27 23:43:54.419794,70459
9a454218-e21e-4645-983e-543031bf7b7e,vehicle_type,2025-04-27 23:43:59.419794,Bike
f13382e5-7dd4-4965-a720-096d7f838b25,postal_code,2025-04-27 23:43:54.419794,22549
f13382e5-7dd4-4965-a720-096d7f838b25,vehicle_type,2025-04-27 23:44:02.419794,Bike
f13382e5-7dd4-4965-a720-096d7f838b25,make,2025-04-27 23:44:08.419794,BMW
f13382e5-7dd4-4965-a720-096d7f838b25,year,2025-04-27 23:44:14.419794,2001
